method_name,system_link,pdf_hash,efficacy_observed,application_conditions,results_summary,limitations,confidence,source,formatted_at,data_layer
Crotalaire,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Paul.pdf,994e50f86225,Efficacité dans le contrôle agroécologique du flétrissement bactérien de la tomate à la Martinique.,Engrais vert composé de crotalaire (C. spectabilis).,Aucun résultat spécifique mentionné concernant l'efficacité de la méthode en dehors de son efficacité déjà connue.,null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Mélange fleuri et ligne de maïs,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Paul.pdf,994e50f86225,"Attire les mouches, offre une barrière intéressante contre les mouches des fruits.",Plantes attractives en ligne de maïs et mélange fleuri.,Attaques de mouches plus importantes sur la citrouille (35 % de fruits piqués).,Attaques semblant provenir majoritairement des ouvertures sur la parcelle.,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Phéromone diptères,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Paul.pdf,994e50f86225,Attaques de mouches plus importantes (35 % de fruits piqués) en 2017 sur la citrouille. Les haies offrent une barrière intéressante contre les mouches des fruits.,null,"Les haies semblent offrir une barrière contre les mouches des fruits, leurs attaques semblant provenir majoritairement des ouvertures sur la parcelle.",null,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Soufre,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Paul.pdf,994e50f86225,Contrôle de l'oïdium sur tomate et citrouille.,,Utilisation dans un système de culture agroécologique visant à réduire l'usage des produits phytosanitaires.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Spinosad appat,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Paul.pdf,994e50f86225,Attaques de mouches plus importantes (35 % de fruits piqués) sur la citrouille en 2017.,,Les haies offrent une barrière intéressante contre les mouches des fruits.,,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bacillus thuringiensis,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Joseph.pdf,4a0b116ecd70,Efficace à condition de traiter dès les premiers symptômes.,null,"Un bioinsecticide, le Bactura® (complexe protéiques et spores issus d’une souche naturelle de Bacillus thuringiensis) est utilisé pour lutter contre les chenilles.",null,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Crotalaire,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Joseph.pdf,4a0b116ecd70,semble donner de bons résultats car elle est résistante à la chaleur (semis en été austral) et présente un apport azoté intéressant (restitution de 100 à 200 U d’N / ha) avec de plus un effet nématicide lorsqu’elle est en fleur.,semis en été austral,"Apport azoté (100 à 200 U d’N / ha), effet nématicide en fleur, résistante à la chaleur.",,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Mélange fleuri et ligne de maïs,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Joseph.pdf,4a0b116ecd70,Permet de traiter au Syneïs® de manière localisée.,"Intégration dans 3 bandes fleuries (1,20m X 50m) composées d’espèces variées, ornementales et aromatiques, intégrant des taches de maïs (plante attractive).",Attire les mouches de la tomate.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Phéromone diptères,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Joseph.pdf,4a0b116ecd70,null,null,Utilisation de phéromones pour la lutte contre les mouches de la tomate (Neoceratitis cyanescens).,null,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Spinosad appat,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_RESCAM_St%20Joseph.pdf,4a0b116ecd70,Efficace à condition de traiter dès les premiers symptômes.,,Efficace contre les chenilles.,,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,http://ecophytopic.fr/sites/default/files/Fiche%20Syst%C3%A8me_R%C3%A9seau%20PI_Rouffach_SdCi.pdf,38ed432bcf2f,Pas de pyrales sous l’épi,,Moins de 5% de pieds attaqués par pyrales sous l’épi,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Coniothyrium minitans,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_R%C3%A9s0Pest_Breteni%C3%A8re.pdf,f13c13f484d9,Maîtrise des maladies et ravageurs,,"Pas de développement de tâches d’adventices montées à graines (gaillet, vulpin, pâturin).",Contrainte forte zéro pesticides (hors stimulateurs des défenses naturelles et moyens biologiques répertoriés dans l’index ACTA).,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Coniothyrium minitans,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_R%C3%A9s0Pest_Lusignan.pdf,166cb62e38c9,Contrôle de Sclérotinia,,Aucun résultat spécifique mentionné concernant l'efficacité de Coniothyrium minitans.,,0.8,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bacillus thuringiensis,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_R%C3%A9s0Pest_Mauguio.pdf,75b38b98e476,,,Utilisation de Bacillus thuringiensis pour le contrôle des chenilles.,,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME_Res0Pest_Grignon.pdf,2c1eea02e756,,,Maîtrise des populations de Pyrale (ciblée par les Trichogrammes),,1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Coniothyrium minitans,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_SGC%20Bretagne_Cr%C3%A9com_SdC%20Mixte.pdf,3d250604aa07,,,La maîtrise des maladies et ravageurs est satisfaisante à l’échelle du système de culture testé.,,0.8,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Phosphate ferrique,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME__System-Eco-Puissance4_Lamothe_MMli.pdf,8cdd2797fa8d,limitation de la pression en sésamie,broyage des cannes est réalisé pour limiter ce phénomène,le système de culture MM permet d'atteindre les objectifs de rendement sur la quasi totalité des années d’expérimentations,pression en sésamie semble croissante d’année en année,0.9,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,http://www.ecophytopic.fr/sites/default/files/Fiche%20SYSTEME__System-Eco-Puissance4_Lamothe_MMli.pdf,8cdd2797fa8d,Permet d'atteindre les objectifs de rendement sur la quasi totalité des années d’expérimentations.,Broyage des cannes est réalisé pour limiter ce phénomène.,"Utilisation de Trichogrammes non mentionnée explicitement, mais le système permet d'atteindre les objectifs de rendement sur la quasi totalité des années d’expérimentations.",Pression en sésamie semble croissante d’année en année.,0.6,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Trichogrammes,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_Eco4_Epoisses_S4_PIC%20typique.pdf,8331fa15c064,,Maïs contre Pyrale,,Les leviers de gestion des maladies et ravageurs sont activés dans la mesure du possible.,0.8,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
Bandes de navettes,https://ecophytopic.fr/sites/default/files/2019-12/Fiche%20SYSTEME_Eco4_Epoisses_S4_PIC%20typique.pdf,8331fa15c064,"Le désherbage mécanique permet de gagner en moyenne 0,5 points d’IFT herbicide.","Le désherbage mécanique est associé à une rotation diversifiée, des faux-semis, etc. pour maîtriser la flore sur le long terme.","Le désherbage mécanique est un levier d’action parmi d’autres. L'adaptation du système pour gérer la flore réduit aussi le plus souvent les risques maladies et ravageurs, ce qui permet de baisser l’IFT global.","Le désherbage mécanique doit absolument être associé à une rotation diversifiée, des faux-semis, etc. pour maîtriser la flore sur le long terme.",1.0,llm_pdf_gemma3,2026-02-27T19:34:02Z,formatted
